Symbol,Side,Order Type,Time in Force,Quantity,Price,Average Price,Order Status,Last Filled Quantity,Filled Quantity,Event Time (IST),Trade Time (IST)
BTCUSDT,BUY,LIMIT,IOC,0.194,98990.75,98609.4,FILLED,0.194,0.194,2024-12-05 02:05:47.644000+05:30,2024-12-05 02:05:47.640000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.017,99025.05,98666.0,FILLED,0.017,0.017,2024-12-05 02:06:05.365000+05:30,2024-12-05 02:06:05.361000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.012,99037.5,98677.7,FILLED,0.012,0.012,2024-12-05 02:06:06.374000+05:30,2024-12-05 02:06:06.370000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,99081.94,98694.0,FILLED,0.002,0.002,2024-12-05 02:06:09.039000+05:30,2024-12-05 02:06:09.037000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.011,99101.12,98720.0,FILLED,0.011,0.011,2024-12-05 02:06:16.281000+05:30,2024-12-05 02:06:16.280000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.071,99112.69,98713.0,FILLED,0.071,0.071,2024-12-05 02:06:17.317000+05:30,2024-12-05 02:06:17.313000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.019,99118.94,98724.1,FILLED,0.019,0.019,2024-12-05 02:06:21.648000+05:30,2024-12-05 02:06:21.645000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.013,99134.14,98736.9,FILLED,0.013,0.013,2024-12-05 02:06:54.189000+05:30,2024-12-05 02:06:54.186000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.004,99141.79,98722.9,FILLED,0.004,0.004,2024-12-05 02:06:56.064000+05:30,2024-12-05 02:06:56.062000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.052,99151.77,98783.7,FILLED,0.052,0.052,2024-12-05 02:07:35.073000+05:30,2024-12-05 02:07:35.025000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.189,99182.53,98796.9,FILLED,0.189,0.189,2024-12-05 02:08:05.076000+05:30,2024-12-05 02:08:05.073000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.013,99195.73,98816.5,FILLED,0.002,0.013,2024-12-05 02:08:52.492000+05:30,2024-12-05 02:08:52.488000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.007,99208.62,98831.5,FILLED,0.007,0.007,2024-12-05 02:11:15.273000+05:30,2024-12-05 02:11:15.271000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.058,99215.27,98833.2,FILLED,0.058,0.058,2024-12-05 02:11:17.143000+05:30,2024-12-05 02:11:17.140000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.027,99178.09,98784.1,FILLED,0.027,0.027,2024-12-05 02:11:52.387000+05:30,2024-12-05 02:11:52.385000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.006,99223.79,98842.3,FILLED,0.006,0.006,2024-12-05 02:12:05.418000+05:30,2024-12-05 02:12:05.415000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.263,99237.01,98869.68,FILLED,0.087,0.263,2024-12-05 02:12:10.030000+05:30,2024-12-05 02:12:10.024000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.126,99254.0,98888.0,FILLED,0.012,0.126,2024-12-05 02:12:12.242000+05:30,2024-12-05 02:12:12.240000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.007,99262.11,98893.1,FILLED,0.007,0.007,2024-12-05 02:12:13.269000+05:30,2024-12-05 02:12:13.267000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.013,99266.58,98897.2,FILLED,0.001,0.013,2024-12-05 02:12:15.030000+05:30,2024-12-05 02:12:15.026000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.224,99205.53,98811.1,FILLED,0.224,0.224,2024-12-05 02:14:09.610000+05:30,2024-12-05 02:14:09.607000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.006,99274.65,98898.8,FILLED,0.006,0.006,2024-12-05 02:15:00.117000+05:30,2024-12-05 02:15:00.114000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.005,99278.93,98884.9,FILLED,0.005,0.005,2024-12-05 02:15:01.153000+05:30,2024-12-05 02:15:01.149000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,99275.16,98883.9,FILLED,0.002,0.002,2024-12-05 02:15:09.568000+05:30,2024-12-05 02:15:09.562000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,99281.88,98883.2,FILLED,0.002,0.002,2024-12-05 02:15:12.151000+05:30,2024-12-05 02:15:12.148000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.154,99290.38,98900.0,FILLED,0.154,0.154,2024-12-05 02:15:17.059000+05:30,2024-12-05 02:15:17.055000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.007,99295.14,98900.0,FILLED,0.007,0.007,2024-12-05 02:15:18.184000+05:30,2024-12-05 02:15:18.181000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.75,99325.77,98914.0,FILLED,0.75,0.75,2024-12-05 02:15:34.127000+05:30,2024-12-05 02:15:34.125000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.01,99296.05,98935.2,FILLED,0.01,0.01,2024-12-05 02:15:35.470000+05:30,2024-12-05 02:15:35.361000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.03,99304.17,98948.0,FILLED,0.03,0.03,2024-12-05 02:15:36.581000+05:30,2024-12-05 02:15:36.578000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.006,99325.53,98952.0,FILLED,0.006,0.006,2024-12-05 02:15:37.596000+05:30,2024-12-05 02:15:37.593000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.183,99328.12,98950.4,FILLED,0.183,0.183,2024-12-05 02:15:38.695000+05:30,2024-12-05 02:15:38.692000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.043,99339.38,98939.6,FILLED,0.043,0.043,2024-12-05 02:15:42.327000+05:30,2024-12-05 02:15:42.313000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.004,99342.29,98952.1,FILLED,0.004,0.004,2024-12-05 02:15:47.234000+05:30,2024-12-05 02:15:47.231000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,99352.3,98950.1,FILLED,0.002,0.002,2024-12-05 02:15:50.079000+05:30,2024-12-05 02:15:50.067000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.019,99356.25,98970.1,FILLED,0.019,0.019,2024-12-05 02:16:02.043000+05:30,2024-12-05 02:16:02.041000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.051,98568.51,98941.0,FILLED,0.051,0.051,2024-12-05 02:16:08.414000+05:30,2024-12-05 02:16:08.411000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.038,99351.48,98969.6,FILLED,0.038,0.038,2024-12-05 02:16:20.429000+05:30,2024-12-05 02:16:20.427000+05:30
BTCUSDT,BUY,LIMIT,IOC,4.461,99449.56,98975.1,FILLED,0.132,4.461,2024-12-05 02:16:21.494000+05:30,2024-12-05 02:16:21.490000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.095,99344.29,98960.8,FILLED,0.087,0.095,2024-12-05 02:17:49.223000+05:30,2024-12-05 02:17:49.220000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.07,99354.76,98998.0,FILLED,0.07,0.07,2024-12-05 02:18:53.229000+05:30,2024-12-05 02:18:53.225000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.026,99364.82,98999.0,FILLED,0.026,0.026,2024-12-05 02:18:54.475000+05:30,2024-12-05 02:18:54.457000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.031,99368.57,99000.0,FILLED,0.031,0.031,2024-12-05 02:18:56.113000+05:30,2024-12-05 02:18:56.109000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,99376.78,99011.8,FILLED,0.002,0.002,2024-12-05 02:18:57.172000+05:30,2024-12-05 02:18:57.099000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.005,99381.69,99041.3,FILLED,0.005,0.005,2024-12-05 02:18:58.595000+05:30,2024-12-05 02:18:58.592000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.007,99411.35,99032.0,FILLED,0.007,0.007,2024-12-05 02:18:59.635000+05:30,2024-12-05 02:18:59.632000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.024,99417.74,99052.8,FILLED,0.009,0.024,2024-12-05 02:19:03.165000+05:30,2024-12-05 02:19:03.163000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.106,99425.87,99059.3,FILLED,0.089,0.106,2024-12-05 02:19:05.099000+05:30,2024-12-05 02:19:05.073000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.018,99442.85,99075.0,FILLED,0.018,0.018,2024-12-05 02:19:07.215000+05:30,2024-12-05 02:19:07.212000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.09,99444.24,99072.1,FILLED,0.09,0.09,2024-12-05 02:19:09.150000+05:30,2024-12-05 02:19:09.146000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.003,99446.14,99060.6,FILLED,0.003,0.003,2024-12-05 02:19:13.197000+05:30,2024-12-05 02:19:13.194000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.029,99441.78,99055.3,FILLED,0.029,0.029,2024-12-05 02:19:17.144000+05:30,2024-12-05 02:19:17.141000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.04,99449.89,99064.9,FILLED,0.04,0.04,2024-12-05 02:19:26.104000+05:30,2024-12-05 02:19:26.101000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.038,99377.29,98976.3,FILLED,0.033,0.038,2024-12-05 02:19:35.085000+05:30,2024-12-05 02:19:35.082000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.058,99437.6,99040.1,FILLED,0.058,0.058,2024-12-05 02:19:40.488000+05:30,2024-12-05 02:19:40.485000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.018,99455.55,99071.0,FILLED,0.018,0.018,2024-12-05 02:19:45.051000+05:30,2024-12-05 02:19:45.050000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.019,99458.9,99072.8,FILLED,0.019,0.019,2024-12-05 02:19:47.217000+05:30,2024-12-05 02:19:47.214000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.002,98643.38,99032.0,FILLED,0.002,0.002,2024-12-05 02:19:51.513000+05:30,2024-12-05 02:19:51.512000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.007,99439.43,99056.74,FILLED,0.002,0.007,2024-12-05 02:20:00.155000+05:30,2024-12-05 02:20:00.149000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.026,99463.91,99085.3,FILLED,0.026,0.026,2024-12-05 02:21:04.047000+05:30,2024-12-05 02:21:04.043000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.004,99472.39,99091.8,FILLED,0.002,0.004,2024-12-05 02:21:05.049000+05:30,2024-12-05 02:21:05.046000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.015,99470.76,99074.9,FILLED,0.015,0.015,2024-12-05 02:21:07.566000+05:30,2024-12-05 02:21:07.563000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.045,99474.07,99084.0,FILLED,0.045,0.045,2024-12-05 02:21:10.084000+05:30,2024-12-05 02:21:10.081000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.007,99475.56,99084.0,FILLED,0.007,0.007,2024-12-05 02:21:11.165000+05:30,2024-12-05 02:21:11.157000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.01,99387.88,98985.2,FILLED,0.01,0.01,2024-12-05 02:21:58.399000+05:30,2024-12-05 02:21:58.395000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.064,98261.08,98711.4,FILLED,0.064,0.064,2024-12-05 02:22:12.067000+05:30,2024-12-05 02:22:11.647000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.002,98261.98,98689.2,FILLED,0.002,0.002,2024-12-05 02:22:16.576000+05:30,2024-12-05 02:22:16.163000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.05,99068.26,98707.1,FILLED,0.048,0.05,2024-12-05 02:22:28.683000+05:30,2024-12-05 02:22:28.673000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.03,99378.89,98998.3,FILLED,0.03,0.03,2024-12-05 02:23:45.287000+05:30,2024-12-05 02:23:45.285000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,99408.01,99042.5,FILLED,0.002,0.002,2024-12-05 02:23:57.719000+05:30,2024-12-05 02:23:57.717000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.2,99418.07,99043.9,FILLED,0.094,0.2,2024-12-05 02:24:08.529000+05:30,2024-12-05 02:24:08.526000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,99415.39,99035.3,FILLED,0.002,0.002,2024-12-05 02:24:23.418000+05:30,2024-12-05 02:24:23.415000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.054,99430.32,99043.7,FILLED,0.054,0.054,2024-12-05 02:24:41.112000+05:30,2024-12-05 02:24:41.110000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.01,99450.32,99070.0,FILLED,0.01,0.01,2024-12-05 02:24:57.458000+05:30,2024-12-05 02:24:57.454000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.022,99457.67,99067.1,FILLED,0.002,0.022,2024-12-05 02:24:59.566000+05:30,2024-12-05 02:24:59.559000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.007,98462.46,98887.2,FILLED,0.007,0.007,2024-12-05 02:25:44.282000+05:30,2024-12-05 02:25:44.278000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.062,98254.43,98657.9,FILLED,0.062,0.062,2024-12-05 02:28:53.068000+05:30,2024-12-05 02:28:53.066000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.03,98235.7,98656.3,FILLED,0.03,0.03,2024-12-05 02:29:02.274000+05:30,2024-12-05 02:29:02.271000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,99235.08,98866.7,FILLED,0.002,0.002,2024-12-05 02:30:14.324000+05:30,2024-12-05 02:30:14.320000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.254,99350.29,98970.1,FILLED,0.254,0.254,2024-12-05 02:31:10.605000+05:30,2024-12-05 02:31:10.601000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.009,99228.19,98849.8,FILLED,0.001,0.009,2024-12-05 02:32:00.673000+05:30,2024-12-05 02:32:00.670000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.215,99249.75,98854.59,FILLED,0.005,0.215,2024-12-05 02:37:00.498000+05:30,2024-12-05 02:37:00.495000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,99216.6,98847.2,FILLED,0.002,0.002,2024-12-05 02:38:39.250000+05:30,2024-12-05 02:38:39.248000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.001,98318.68,98711.7,FILLED,0.001,0.001,2024-12-05 02:39:28.091000+05:30,2024-12-05 02:39:28.088000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.017,99164.87,98744.9,FILLED,0.017,0.017,2024-12-05 02:41:06.445000+05:30,2024-12-05 02:41:06.442000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.1,99083.07,98810.1,FILLED,0.1,0.1,2024-12-05 02:41:36.555000+05:30,2024-12-05 02:41:36.196000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.004,98223.15,98589.0,FILLED,0.004,0.004,2024-12-05 02:43:17.293000+05:30,2024-12-05 02:43:17.291000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.008,98205.68,98572.6,FILLED,0.008,0.008,2024-12-05 02:43:18.636000+05:30,2024-12-05 02:43:18.634000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.003,98222.35,98572.3,FILLED,0.003,0.003,2024-12-05 02:43:25.607000+05:30,2024-12-05 02:43:25.605000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.025,98167.21,98553.3,FILLED,0.025,0.025,2024-12-05 02:43:28.305000+05:30,2024-12-05 02:43:28.301000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.061,98150.8,98550.8,FILLED,0.058,0.061,2024-12-05 02:43:36.283000+05:30,2024-12-05 02:43:36.280000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.012,98905.42,98504.7,FILLED,0.012,0.012,2024-12-05 02:43:38.640000+05:30,2024-12-05 02:43:38.638000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.064,98113.73,98501.0,FILLED,0.005,0.064,2024-12-05 02:43:39.647000+05:30,2024-12-05 02:43:39.644000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.288,98104.8,98474.4,FILLED,0.006,0.288,2024-12-05 02:43:41.577000+05:30,2024-12-05 02:43:41.574000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.002,98100.99,98494.9,FILLED,0.002,0.002,2024-12-05 02:43:42.664000+05:30,2024-12-05 02:43:42.662000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.009,98075.35,98469.8,FILLED,0.009,0.009,2024-12-05 02:43:47.270000+05:30,2024-12-05 02:43:47.266000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.018,98830.14,98455.6,FILLED,0.018,0.018,2024-12-05 02:43:50.256000+05:30,2024-12-05 02:43:50.252000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.006,98065.23,98479.4,FILLED,0.006,0.006,2024-12-05 02:44:03.590000+05:30,2024-12-05 02:44:03.582000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.131,98054.18,98450.0,FILLED,0.131,0.131,2024-12-05 02:44:16.082000+05:30,2024-12-05 02:44:16.080000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.01,98044.55,98438.0,FILLED,0.01,0.01,2024-12-05 02:44:17.216000+05:30,2024-12-05 02:44:17.212000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.022,98031.22,98433.7,FILLED,0.022,0.022,2024-12-05 02:44:18.241000+05:30,2024-12-05 02:44:18.239000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.506,98029.37,98429.1,FILLED,0.506,0.506,2024-12-05 02:44:32.326000+05:30,2024-12-05 02:44:32.254000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.005,97992.33,98307.6,FILLED,0.005,0.005,2024-12-05 02:44:46.784000+05:30,2024-12-05 02:44:46.513000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.006,97909.49,98319.3,FILLED,0.006,0.006,2024-12-05 02:44:48.220000+05:30,2024-12-05 02:44:48.218000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.005,97890.62,98253.4,FILLED,0.005,0.005,2024-12-05 02:44:50.071000+05:30,2024-12-05 02:44:50.068000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.004,97873.99,98256.3,FILLED,0.004,0.004,2024-12-05 02:44:52.098000+05:30,2024-12-05 02:44:52.094000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.003,97920.95,98321.2,FILLED,0.003,0.003,2024-12-05 02:45:10.738000+05:30,2024-12-05 02:45:10.734000+05:30
BTCUSDT,SELL,LIMIT,IOC,1.525,97853.99,98327.9,FILLED,0.69,1.525,2024-12-05 02:45:12.059000+05:30,2024-12-05 02:45:12.053000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.078,98694.99,98348.29,FILLED,0.041,0.078,2024-12-05 02:45:13.578000+05:30,2024-12-05 02:45:13.572000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.006,98005.87,98367.6,FILLED,0.006,0.006,2024-12-05 02:45:19.663000+05:30,2024-12-05 02:45:19.660000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.005,97980.83,98393.9,FILLED,0.005,0.005,2024-12-05 02:45:30.081000+05:30,2024-12-05 02:45:30.079000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.002,98021.4,98369.5,FILLED,0.002,0.002,2024-12-05 02:45:42.410000+05:30,2024-12-05 02:45:42.408000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.007,98657.84,98364.5,FILLED,0.007,0.007,2024-12-05 02:45:44.090000+05:30,2024-12-05 02:45:44.088000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,99044.9,98683.9,FILLED,0.002,0.002,2024-12-05 02:56:54.129000+05:30,2024-12-05 02:56:54.125000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,99058.6,98683.9,FILLED,0.002,0.002,2024-12-05 02:56:56.067000+05:30,2024-12-05 02:56:56.063000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.012,97937.99,98327.8,FILLED,0.012,0.012,2024-12-05 03:04:24.211000+05:30,2024-12-05 03:04:24.209000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.022,97856.24,98206.5,FILLED,0.022,0.022,2024-12-05 03:04:45.552000+05:30,2024-12-05 03:04:45.550000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.253,97821.23,98206.5,FILLED,0.253,0.253,2024-12-05 03:04:46.591000+05:30,2024-12-05 03:04:46.587000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.025,97809.9,98201.2,FILLED,0.025,0.025,2024-12-05 03:05:02.049000+05:30,2024-12-05 03:05:02.047000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.002,97803.33,98187.8,FILLED,0.002,0.002,2024-12-05 03:05:16.150000+05:30,2024-12-05 03:05:16.143000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.007,97784.86,98182.2,FILLED,0.007,0.007,2024-12-05 03:08:35.262000+05:30,2024-12-05 03:08:35.258000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.006,97766.61,98133.0,FILLED,0.006,0.006,2024-12-05 03:08:40.042000+05:30,2024-12-05 03:08:40.039000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.004,97730.18,98093.7,FILLED,0.004,0.004,2024-12-05 03:08:44.616000+05:30,2024-12-05 03:08:44.615000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.088,97704.41,98093.9,FILLED,0.081,0.088,2024-12-05 03:08:46.106000+05:30,2024-12-05 03:08:46.101000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.008,97698.24,98065.1,FILLED,0.008,0.008,2024-12-05 03:08:48.202000+05:30,2024-12-05 03:08:48.200000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.004,97687.35,98044.0,FILLED,0.004,0.004,2024-12-05 03:08:49.274000+05:30,2024-12-05 03:08:49.272000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.005,97666.06,98042.0,FILLED,0.005,0.005,2024-12-05 03:08:50.326000+05:30,2024-12-05 03:08:50.321000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.057,97650.28,98035.5,FILLED,0.057,0.057,2024-12-05 03:08:51.332000+05:30,2024-12-05 03:08:51.329000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.02,97679.28,98075.2,FILLED,0.02,0.02,2024-12-05 03:10:11.129000+05:30,2024-12-05 03:10:11.126000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.048,97642.47,98026.6,FILLED,0.048,0.048,2024-12-05 03:10:58.400000+05:30,2024-12-05 03:10:58.397000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.022,97637.61,98051.0,FILLED,0.022,0.022,2024-12-05 03:10:59.451000+05:30,2024-12-05 03:10:59.414000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.115,97632.49,98016.1,FILLED,0.115,0.115,2024-12-05 03:11:15.125000+05:30,2024-12-05 03:11:15.121000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.016,97623.0,98014.2,FILLED,0.016,0.016,2024-12-05 03:11:16.567000+05:30,2024-12-05 03:11:16.563000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.042,97614.17,98005.0,FILLED,0.042,0.042,2024-12-05 03:11:20.043000+05:30,2024-12-05 03:11:20.041000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.003,97608.11,97979.0,FILLED,0.003,0.003,2024-12-05 03:11:26.462000+05:30,2024-12-05 03:11:26.459000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.505,97604.85,97987.2,FILLED,0.462,0.505,2024-12-05 03:11:27.523000+05:30,2024-12-05 03:11:27.519000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.01,97590.21,97981.6,FILLED,0.01,0.01,2024-12-05 03:11:32.732000+05:30,2024-12-05 03:11:32.730000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.022,97581.72,97972.4,FILLED,0.022,0.022,2024-12-05 03:14:03.143000+05:30,2024-12-05 03:14:03.139000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.012,97561.07,97925.7,FILLED,0.012,0.012,2024-12-05 03:14:05.171000+05:30,2024-12-05 03:14:05.169000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.037,97532.17,97947.9,FILLED,0.037,0.037,2024-12-05 03:14:06.353000+05:30,2024-12-05 03:14:06.350000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.015,97523.96,97921.7,FILLED,0.015,0.015,2024-12-05 03:14:59.434000+05:30,2024-12-05 03:14:59.431000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.002,97523.44,97910.0,FILLED,0.002,0.002,2024-12-05 03:16:32.163000+05:30,2024-12-05 03:16:32.161000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.05,97523.19,97910.0,FILLED,0.048,0.05,2024-12-05 03:16:33.310000+05:30,2024-12-05 03:16:33.307000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.006,97515.27,97903.0,FILLED,0.006,0.006,2024-12-05 03:16:44.172000+05:30,2024-12-05 03:16:44.169000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.002,97510.56,97895.2,FILLED,0.002,0.002,2024-12-05 03:16:48.519000+05:30,2024-12-05 03:16:48.516000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.002,97497.37,97888.8,FILLED,0.002,0.002,2024-12-05 03:16:50.489000+05:30,2024-12-05 03:16:50.486000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.004,97495.74,97883.7,FILLED,0.004,0.004,2024-12-05 03:16:59.539000+05:30,2024-12-05 03:16:59.535000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.002,97486.94,97879.9,FILLED,0.002,0.002,2024-12-05 03:17:21.448000+05:30,2024-12-05 03:17:21.446000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.004,97490.52,97851.0,FILLED,0.004,0.004,2024-12-05 03:17:28.662000+05:30,2024-12-05 03:17:28.659000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.003,97452.73,97811.6,FILLED,0.003,0.003,2024-12-05 03:17:30.555000+05:30,2024-12-05 03:17:30.470000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.003,97439.91,97815.9,FILLED,0.003,0.003,2024-12-05 03:17:31.616000+05:30,2024-12-05 03:17:31.613000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.016,97432.33,97808.6,FILLED,0.016,0.016,2024-12-05 03:17:36.235000+05:30,2024-12-05 03:17:36.232000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.005,97416.32,97786.9,FILLED,0.005,0.005,2024-12-05 03:17:38.085000+05:30,2024-12-05 03:17:38.078000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.009,97391.36,97776.4,FILLED,0.009,0.009,2024-12-05 03:17:39.349000+05:30,2024-12-05 03:17:39.346000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.024,97387.21,97762.5,FILLED,0.024,0.024,2024-12-05 03:17:48.052000+05:30,2024-12-05 03:17:48.050000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.009,97377.72,97771.9,FILLED,0.008,0.009,2024-12-05 03:17:49.260000+05:30,2024-12-05 03:17:49.257000+05:30
