Price,Quantity,Datetime,Type
105220.5,0.002,2024-12-14 01:17:19,Ask
105220.7,0.002,2024-12-14 01:17:19,Ask
105221.6,0.034,2024-12-14 01:17:19,Ask
105221.7,0.018,2024-12-14 01:17:19,Ask
105222.0,0.547,2024-12-14 01:17:19,Ask
105223.4,0.002,2024-12-14 01:17:19,Ask
105223.8,0.002,2024-12-14 01:17:19,Ask
105224.8,4.271,2024-12-14 01:17:19,Ask
105225.0,0.018,2024-12-14 01:17:19,Ask
105226.4,0.102,2024-12-14 01:17:19,Ask
105226.6,0.012,2024-12-14 01:17:19,Ask
105226.7,0.002,2024-12-14 01:17:19,Ask
105227.2,0.013,2024-12-14 01:17:19,Ask
105228.4,0.111,2024-12-14 01:17:19,Ask
105228.5,0.008,2024-12-14 01:17:19,Ask
105229.0,0.008,2024-12-14 01:17:19,Ask
105229.1,0.487,2024-12-14 01:17:19,Ask
105229.6,0.002,2024-12-14 01:17:19,Ask
105229.8,0.003,2024-12-14 01:17:19,Ask
105230.3,0.003,2024-12-14 01:17:19,Ask
105230.8,0.008,2024-12-14 01:17:19,Ask
105231.0,0.036,2024-12-14 01:17:19,Ask
105231.1,0.002,2024-12-14 01:17:19,Ask
105231.5,0.002,2024-12-14 01:17:19,Ask
105232.0,0.08,2024-12-14 01:17:19,Ask
105233.0,0.002,2024-12-14 01:17:19,Ask
105233.3,0.002,2024-12-14 01:17:19,Ask
105234.2,0.002,2024-12-14 01:17:19,Ask
105235.8,0.002,2024-12-14 01:17:19,Ask
105236.1,0.002,2024-12-14 01:17:19,Ask
105236.8,0.008,2024-12-14 01:17:19,Ask
105236.9,0.01,2024-12-14 01:17:19,Ask
105237.5,0.007,2024-12-14 01:17:19,Ask
105237.9,0.004,2024-12-14 01:17:19,Ask
105238.4,0.002,2024-12-14 01:17:19,Ask
105239.1,0.002,2024-12-14 01:17:19,Ask
105239.6,0.01,2024-12-14 01:17:19,Ask
105240.3,0.012,2024-12-14 01:17:19,Ask
105240.5,0.965,2024-12-14 01:17:19,Ask
105240.7,0.101,2024-12-14 01:17:19,Ask
105241.2,0.002,2024-12-14 01:17:19,Ask
105241.5,0.002,2024-12-14 01:17:19,Ask
105243.5,0.01,2024-12-14 01:17:19,Ask
105244.4,0.013,2024-12-14 01:17:19,Ask
105245.3,0.016,2024-12-14 01:17:19,Ask
105245.9,0.006,2024-12-14 01:17:19,Ask
105246.8,0.102,2024-12-14 01:17:19,Ask
105247.3,0.002,2024-12-14 01:17:19,Ask
105247.7,0.004,2024-12-14 01:17:19,Ask
105247.9,0.03,2024-12-14 01:17:19,Ask
105248.1,0.062,2024-12-14 01:17:19,Ask
105248.8,0.012,2024-12-14 01:17:19,Ask
105249.1,0.532,2024-12-14 01:17:19,Ask
105249.2,0.008,2024-12-14 01:17:19,Ask
105250.0,1.181,2024-12-14 01:17:19,Ask
105250.2,0.002,2024-12-14 01:17:19,Ask
105250.3,0.1,2024-12-14 01:17:19,Ask
105252.9,0.007,2024-12-14 01:17:19,Ask
105253.1,0.006,2024-12-14 01:17:19,Ask
105254.0,0.006,2024-12-14 01:17:19,Ask
105254.3,0.03,2024-12-14 01:17:19,Ask
105254.8,0.027,2024-12-14 01:17:19,Ask
105255.6,0.014,2024-12-14 01:17:19,Ask
105255.7,0.022,2024-12-14 01:17:19,Ask
105256.1,0.008,2024-12-14 01:17:19,Ask
105256.4,0.002,2024-12-14 01:17:19,Ask
105256.5,0.004,2024-12-14 01:17:19,Ask
105256.9,0.008,2024-12-14 01:17:19,Ask
105257.4,0.036,2024-12-14 01:17:19,Ask
105257.8,0.002,2024-12-14 01:17:19,Ask
105258.1,0.016,2024-12-14 01:17:19,Ask
105258.5,0.012,2024-12-14 01:17:19,Ask
105258.8,0.006,2024-12-14 01:17:19,Ask
105259.1,0.006,2024-12-14 01:17:19,Ask
105259.4,0.006,2024-12-14 01:17:19,Ask
105259.6,0.012,2024-12-14 01:17:19,Ask
105260.0,0.109,2024-12-14 01:17:19,Ask
105260.5,0.006,2024-12-14 01:17:19,Ask
105261.8,0.002,2024-12-14 01:17:19,Ask
105262.6,0.004,2024-12-14 01:17:19,Ask
105263.3,0.002,2024-12-14 01:17:19,Ask
105263.4,0.012,2024-12-14 01:17:19,Ask
105263.5,0.024,2024-12-14 01:17:19,Ask
105263.6,0.16,2024-12-14 01:17:19,Ask
105265.0,0.001,2024-12-14 01:17:19,Ask
105265.1,0.004,2024-12-14 01:17:19,Ask
105265.2,0.001,2024-12-14 01:17:19,Ask
105265.3,0.024,2024-12-14 01:17:19,Ask
105266.3,0.018,2024-12-14 01:17:19,Ask
105266.5,0.022,2024-12-14 01:17:19,Ask
105267.2,0.478,2024-12-14 01:17:19,Ask
105267.3,0.03,2024-12-14 01:17:19,Ask
105268.3,0.478,2024-12-14 01:17:19,Ask
105268.6,0.054,2024-12-14 01:17:19,Ask
105268.9,0.506,2024-12-14 01:17:19,Ask
105269.0,0.004,2024-12-14 01:17:19,Ask
105269.2,0.012,2024-12-14 01:17:19,Ask
105269.9,0.002,2024-12-14 01:17:19,Ask
105270.4,0.002,2024-12-14 01:17:19,Ask
105270.8,0.025,2024-12-14 01:17:19,Ask
105270.9,0.006,2024-12-14 01:17:19,Ask
105272.2,0.014,2024-12-14 01:17:19,Ask
105272.7,0.006,2024-12-14 01:17:19,Ask
105273.0,0.004,2024-12-14 01:17:19,Ask
105273.6,0.002,2024-12-14 01:17:19,Ask
105273.7,0.08,2024-12-14 01:17:19,Ask
105273.8,0.947,2024-12-14 01:17:19,Ask
105274.2,0.003,2024-12-14 01:17:19,Ask
105274.4,0.016,2024-12-14 01:17:19,Ask
105275.8,0.005,2024-12-14 01:17:19,Ask
105277.0,0.006,2024-12-14 01:17:19,Ask
105277.4,0.01,2024-12-14 01:17:19,Ask
105278.2,0.006,2024-12-14 01:17:19,Ask
105278.6,0.006,2024-12-14 01:17:19,Ask
105278.9,0.002,2024-12-14 01:17:19,Ask
105279.0,0.046,2024-12-14 01:17:19,Ask
105279.1,0.002,2024-12-14 01:17:19,Ask
105279.2,0.004,2024-12-14 01:17:19,Ask
105279.3,0.002,2024-12-14 01:17:19,Ask
105279.4,0.016,2024-12-14 01:17:19,Ask
105280.0,0.011,2024-12-14 01:17:19,Ask
105280.2,0.005,2024-12-14 01:17:19,Ask
105280.4,0.006,2024-12-14 01:17:19,Ask
105280.8,0.031,2024-12-14 01:17:19,Ask
105281.0,0.014,2024-12-14 01:17:19,Ask
105281.3,0.002,2024-12-14 01:17:19,Ask
105281.4,0.003,2024-12-14 01:17:19,Ask
105281.5,0.006,2024-12-14 01:17:19,Ask
105281.9,0.002,2024-12-14 01:17:19,Ask
105282.7,0.004,2024-12-14 01:17:19,Ask
105283.1,0.014,2024-12-14 01:17:19,Ask
105283.2,0.012,2024-12-14 01:17:19,Ask
105284.5,0.499,2024-12-14 01:17:19,Ask
105284.8,0.014,2024-12-14 01:17:19,Ask
105284.9,0.063,2024-12-14 01:17:19,Ask
105285.3,0.004,2024-12-14 01:17:19,Ask
105285.4,1.453,2024-12-14 01:17:19,Ask
105285.5,0.01,2024-12-14 01:17:19,Ask
105286.3,0.014,2024-12-14 01:17:19,Ask
105287.9,0.004,2024-12-14 01:17:19,Ask
105289.2,0.004,2024-12-14 01:17:19,Ask
105289.5,0.474,2024-12-14 01:17:19,Ask
105290.1,0.004,2024-12-14 01:17:19,Ask
105290.4,0.002,2024-12-14 01:17:19,Ask
105290.5,0.502,2024-12-14 01:17:19,Ask
105290.7,0.002,2024-12-14 01:17:19,Ask
105290.8,0.02,2024-12-14 01:17:19,Ask
105290.9,0.012,2024-12-14 01:17:19,Ask
105291.0,0.002,2024-12-14 01:17:19,Ask
105291.8,0.008,2024-12-14 01:17:19,Ask
105292.1,0.006,2024-12-14 01:17:19,Ask
105292.6,0.027,2024-12-14 01:17:19,Ask
105292.7,0.002,2024-12-14 01:17:19,Ask
105293.1,0.052,2024-12-14 01:17:19,Ask
105293.3,0.002,2024-12-14 01:17:19,Ask
105293.8,0.002,2024-12-14 01:17:19,Ask
105293.9,0.004,2024-12-14 01:17:19,Ask
105294.1,0.019,2024-12-14 01:17:19,Ask
105295.0,0.25,2024-12-14 01:17:19,Ask
105295.7,0.018,2024-12-14 01:17:19,Ask
105296.2,0.002,2024-12-14 01:17:19,Ask
105296.3,0.004,2024-12-14 01:17:19,Ask
105298.7,0.004,2024-12-14 01:17:19,Ask
105298.8,0.016,2024-12-14 01:17:19,Ask
105299.0,0.052,2024-12-14 01:17:19,Ask
105299.8,0.026,2024-12-14 01:17:19,Ask
105299.9,0.004,2024-12-14 01:17:19,Ask
105300.0,3.321,2024-12-14 01:17:19,Ask
105301.2,0.006,2024-12-14 01:17:19,Ask
105301.9,0.003,2024-12-14 01:17:19,Ask
105304.5,0.018,2024-12-14 01:17:19,Ask
105304.6,0.002,2024-12-14 01:17:19,Ask
105305.2,0.002,2024-12-14 01:17:19,Ask
105305.7,0.002,2024-12-14 01:17:19,Ask
105306.0,0.025,2024-12-14 01:17:19,Ask
105306.8,0.002,2024-12-14 01:17:19,Ask
105307.2,0.006,2024-12-14 01:17:19,Ask
105308.4,0.091,2024-12-14 01:17:19,Ask
105309.7,0.009,2024-12-14 01:17:19,Ask
105310.6,0.011,2024-12-14 01:17:19,Ask
105310.8,0.004,2024-12-14 01:17:19,Ask
105311.0,0.016,2024-12-14 01:17:19,Ask
105311.1,0.03,2024-12-14 01:17:19,Ask
105312.0,0.099,2024-12-14 01:17:19,Ask
105312.4,0.018,2024-12-14 01:17:19,Ask
105312.5,0.476,2024-12-14 01:17:19,Ask
105313.1,0.01,2024-12-14 01:17:19,Ask
105313.3,0.002,2024-12-14 01:17:19,Ask
105314.0,0.008,2024-12-14 01:17:19,Ask
105314.1,0.004,2024-12-14 01:17:19,Ask
105315.7,0.005,2024-12-14 01:17:19,Ask
105316.3,0.006,2024-12-14 01:17:19,Ask
105316.4,0.002,2024-12-14 01:17:19,Ask
105317.3,0.002,2024-12-14 01:17:19,Ask
105318.9,0.002,2024-12-14 01:17:19,Ask
105319.0,0.002,2024-12-14 01:17:19,Ask
105319.3,0.004,2024-12-14 01:17:19,Ask
105319.4,0.008,2024-12-14 01:17:19,Ask
105319.5,0.015,2024-12-14 01:17:19,Ask
105319.6,0.02,2024-12-14 01:17:19,Ask
105319.8,0.004,2024-12-14 01:17:19,Ask
105320.5,0.004,2024-12-14 01:17:19,Ask
105320.6,0.01,2024-12-14 01:17:19,Ask
105320.7,0.006,2024-12-14 01:17:19,Ask
105321.1,0.001,2024-12-14 01:17:19,Ask
105321.4,0.474,2024-12-14 01:17:19,Ask
105321.5,0.006,2024-12-14 01:17:19,Ask
105321.6,0.004,2024-12-14 01:17:19,Ask
105322.4,0.016,2024-12-14 01:17:19,Ask
105322.9,0.002,2024-12-14 01:17:19,Ask
105324.1,0.004,2024-12-14 01:17:19,Ask
105324.2,0.01,2024-12-14 01:17:19,Ask
105324.8,0.004,2024-12-14 01:17:19,Ask
105325.0,0.002,2024-12-14 01:17:19,Ask
105325.3,0.036,2024-12-14 01:17:19,Ask
105325.4,0.478,2024-12-14 01:17:19,Ask
105326.3,0.027,2024-12-14 01:17:19,Ask
105326.8,0.038,2024-12-14 01:17:19,Ask
105326.9,0.002,2024-12-14 01:17:19,Ask
105328.0,0.042,2024-12-14 01:17:19,Ask
105328.3,0.001,2024-12-14 01:17:19,Ask
105329.0,0.008,2024-12-14 01:17:19,Ask
105329.8,0.012,2024-12-14 01:17:19,Ask
105330.0,2.012,2024-12-14 01:17:19,Ask
105330.4,0.014,2024-12-14 01:17:19,Ask
105330.5,0.008,2024-12-14 01:17:19,Ask
105330.6,0.004,2024-12-14 01:17:19,Ask
105330.8,0.002,2024-12-14 01:17:19,Ask
105330.9,0.004,2024-12-14 01:17:19,Ask
105331.1,0.008,2024-12-14 01:17:19,Ask
105333.3,0.061,2024-12-14 01:17:19,Ask
105333.9,0.002,2024-12-14 01:17:19,Ask
105334.0,0.002,2024-12-14 01:17:19,Ask
105334.2,0.003,2024-12-14 01:17:19,Ask
105334.3,0.016,2024-12-14 01:17:19,Ask
105334.7,0.002,2024-12-14 01:17:19,Ask
105334.8,0.016,2024-12-14 01:17:19,Ask
105335.2,0.002,2024-12-14 01:17:19,Ask
105335.3,0.002,2024-12-14 01:17:19,Ask
105335.4,0.018,2024-12-14 01:17:19,Ask
105336.0,0.002,2024-12-14 01:17:19,Ask
105336.6,0.002,2024-12-14 01:17:19,Ask
105337.0,0.005,2024-12-14 01:17:19,Ask
105337.2,1.187,2024-12-14 01:17:19,Ask
105337.3,0.002,2024-12-14 01:17:19,Ask
105337.4,0.004,2024-12-14 01:17:19,Ask
105337.5,0.016,2024-12-14 01:17:19,Ask
105338.1,0.002,2024-12-14 01:17:19,Ask
105338.2,0.002,2024-12-14 01:17:19,Ask
105339.4,0.032,2024-12-14 01:17:19,Ask
105339.5,0.02,2024-12-14 01:17:19,Ask
105339.6,0.026,2024-12-14 01:17:19,Ask
105339.8,0.021,2024-12-14 01:17:19,Ask
105340.0,0.028,2024-12-14 01:17:19,Ask
105340.5,0.013,2024-12-14 01:17:19,Ask
105340.7,0.002,2024-12-14 01:17:19,Ask
105341.3,0.003,2024-12-14 01:17:19,Ask
105341.5,0.002,2024-12-14 01:17:19,Ask
105341.7,0.002,2024-12-14 01:17:19,Ask
105342.5,0.004,2024-12-14 01:17:19,Ask
105342.6,0.002,2024-12-14 01:17:19,Ask
105343.1,0.017,2024-12-14 01:17:19,Ask
105343.3,0.014,2024-12-14 01:17:19,Ask
105343.8,0.002,2024-12-14 01:17:19,Ask
105344.1,0.038,2024-12-14 01:17:19,Ask
105345.5,0.004,2024-12-14 01:17:19,Ask
105346.6,0.004,2024-12-14 01:17:19,Ask
105346.7,0.004,2024-12-14 01:17:19,Ask
105346.9,0.004,2024-12-14 01:17:19,Ask
105347.8,0.106,2024-12-14 01:17:19,Ask
105347.9,0.03,2024-12-14 01:17:19,Ask
105348.0,0.009,2024-12-14 01:17:19,Ask
105348.1,0.006,2024-12-14 01:17:19,Ask
105349.1,0.008,2024-12-14 01:17:19,Ask
105349.3,1.045,2024-12-14 01:17:19,Ask
105350.0,0.383,2024-12-14 01:17:19,Ask
105351.0,0.01,2024-12-14 01:17:19,Ask
105351.2,0.004,2024-12-14 01:17:19,Ask
105351.6,0.004,2024-12-14 01:17:19,Ask
105351.9,0.002,2024-12-14 01:17:19,Ask
105352.0,0.034,2024-12-14 01:17:19,Ask
105352.1,0.07,2024-12-14 01:17:19,Ask
105352.2,0.004,2024-12-14 01:17:19,Ask
105352.3,0.002,2024-12-14 01:17:19,Ask
105352.5,0.004,2024-12-14 01:17:19,Ask
105353.0,0.01,2024-12-14 01:17:19,Ask
105353.2,0.498,2024-12-14 01:17:19,Ask
105353.4,0.002,2024-12-14 01:17:19,Ask
105353.5,0.01,2024-12-14 01:17:19,Ask
105353.8,0.01,2024-12-14 01:17:19,Ask
105354.0,0.006,2024-12-14 01:17:19,Ask
105354.1,0.032,2024-12-14 01:17:19,Ask
105354.2,0.002,2024-12-14 01:17:19,Ask
105355.1,0.002,2024-12-14 01:17:19,Ask
105356.2,0.002,2024-12-14 01:17:19,Ask
105356.3,0.002,2024-12-14 01:17:19,Ask
105356.4,0.004,2024-12-14 01:17:19,Ask
105357.3,0.01,2024-12-14 01:17:19,Ask
105357.7,0.002,2024-12-14 01:17:19,Ask
105357.9,0.01,2024-12-14 01:17:19,Ask
105358.4,0.482,2024-12-14 01:17:19,Ask
105358.5,0.022,2024-12-14 01:17:19,Ask
105358.7,0.004,2024-12-14 01:17:19,Ask
105358.8,0.004,2024-12-14 01:17:19,Ask
105360.1,0.012,2024-12-14 01:17:19,Ask
105360.4,0.008,2024-12-14 01:17:19,Ask
105361.7,0.002,2024-12-14 01:17:19,Ask
105362.2,0.004,2024-12-14 01:17:19,Ask
105362.8,0.002,2024-12-14 01:17:19,Ask
105362.9,0.022,2024-12-14 01:17:19,Ask
105363.5,0.008,2024-12-14 01:17:19,Ask
105363.6,0.013,2024-12-14 01:17:19,Ask
105363.7,0.008,2024-12-14 01:17:19,Ask
105366.3,0.004,2024-12-14 01:17:19,Ask
105366.6,0.022,2024-12-14 01:17:19,Ask
105366.7,0.002,2024-12-14 01:17:19,Ask
105366.9,0.038,2024-12-14 01:17:19,Ask
105367.1,0.002,2024-12-14 01:17:19,Ask
105367.4,2.374,2024-12-14 01:17:19,Ask
105368.2,0.025,2024-12-14 01:17:19,Ask
105368.3,0.002,2024-12-14 01:17:19,Ask
105368.5,0.006,2024-12-14 01:17:19,Ask
105368.9,0.014,2024-12-14 01:17:19,Ask
105369.0,0.006,2024-12-14 01:17:19,Ask
105369.2,0.02,2024-12-14 01:17:19,Ask
105369.4,0.002,2024-12-14 01:17:19,Ask
105369.8,0.002,2024-12-14 01:17:19,Ask
105370.0,0.004,2024-12-14 01:17:19,Ask
105370.5,0.018,2024-12-14 01:17:19,Ask
105372.1,0.004,2024-12-14 01:17:19,Ask
105372.2,0.002,2024-12-14 01:17:19,Ask
105372.3,0.013,2024-12-14 01:17:19,Ask
105373.0,0.009,2024-12-14 01:17:19,Ask
105373.4,0.012,2024-12-14 01:17:19,Ask
105374.3,0.004,2024-12-14 01:17:19,Ask
105374.4,0.004,2024-12-14 01:17:19,Ask
105374.8,0.034,2024-12-14 01:17:19,Ask
105374.9,0.002,2024-12-14 01:17:19,Ask
105375.0,0.013,2024-12-14 01:17:19,Ask
105376.2,0.018,2024-12-14 01:17:19,Ask
105376.4,0.004,2024-12-14 01:17:19,Ask
105376.8,0.008,2024-12-14 01:17:19,Ask
105377.6,0.012,2024-12-14 01:17:19,Ask
105378.3,0.004,2024-12-14 01:17:19,Ask
105378.4,0.002,2024-12-14 01:17:19,Ask
105378.9,0.005,2024-12-14 01:17:19,Ask
105379.2,0.004,2024-12-14 01:17:19,Ask
105379.4,0.026,2024-12-14 01:17:19,Ask
105379.5,0.018,2024-12-14 01:17:19,Ask
105379.6,0.474,2024-12-14 01:17:19,Ask
105380.0,0.069,2024-12-14 01:17:19,Ask
105380.1,0.006,2024-12-14 01:17:19,Ask
105380.3,0.002,2024-12-14 01:17:19,Ask
105381.4,0.002,2024-12-14 01:17:19,Ask
105381.8,0.004,2024-12-14 01:17:19,Ask
105382.5,0.003,2024-12-14 01:17:19,Ask
105383.0,0.01,2024-12-14 01:17:19,Ask
105383.1,0.484,2024-12-14 01:17:19,Ask
105383.3,0.004,2024-12-14 01:17:19,Ask
105384.8,0.006,2024-12-14 01:17:19,Ask
105385.2,0.004,2024-12-14 01:17:19,Ask
105385.3,0.02,2024-12-14 01:17:19,Ask
105385.4,0.002,2024-12-14 01:17:19,Ask
105386.2,0.002,2024-12-14 01:17:19,Ask
105386.6,0.002,2024-12-14 01:17:19,Ask
105386.8,0.012,2024-12-14 01:17:19,Ask
105386.9,0.074,2024-12-14 01:17:19,Ask
105387.1,0.002,2024-12-14 01:17:19,Ask
105387.4,0.006,2024-12-14 01:17:19,Ask
105388.2,0.002,2024-12-14 01:17:19,Ask
105388.3,0.012,2024-12-14 01:17:19,Ask
105388.5,0.012,2024-12-14 01:17:19,Ask
105388.9,0.008,2024-12-14 01:17:19,Ask
105389.3,0.008,2024-12-14 01:17:19,Ask
105389.7,0.004,2024-12-14 01:17:19,Ask
105390.0,0.002,2024-12-14 01:17:19,Ask
105390.1,0.026,2024-12-14 01:17:19,Ask
105390.3,0.022,2024-12-14 01:17:19,Ask
105390.7,0.002,2024-12-14 01:17:19,Ask
105391.5,0.003,2024-12-14 01:17:19,Ask
105391.6,0.002,2024-12-14 01:17:19,Ask
105391.8,0.004,2024-12-14 01:17:19,Ask
105392.2,0.002,2024-12-14 01:17:19,Ask
105393.5,0.012,2024-12-14 01:17:19,Ask
105394.4,0.002,2024-12-14 01:17:19,Ask
105394.9,0.005,2024-12-14 01:17:19,Ask
105395.2,0.004,2024-12-14 01:17:19,Ask
105395.3,0.004,2024-12-14 01:17:19,Ask
105395.5,0.004,2024-12-14 01:17:19,Ask
105398.0,0.016,2024-12-14 01:17:19,Ask
105398.1,0.007,2024-12-14 01:17:19,Ask
105398.6,0.022,2024-12-14 01:17:19,Ask
105399.1,0.002,2024-12-14 01:17:19,Ask
105399.7,0.01,2024-12-14 01:17:19,Ask
105400.0,0.704,2024-12-14 01:17:19,Ask
105400.5,0.002,2024-12-14 01:17:19,Ask
105400.6,0.008,2024-12-14 01:17:19,Ask
105400.7,0.002,2024-12-14 01:17:19,Ask
105402.9,0.004,2024-12-14 01:17:19,Ask
105403.9,0.008,2024-12-14 01:17:19,Ask
105404.0,0.021,2024-12-14 01:17:19,Ask
105404.1,0.012,2024-12-14 01:17:19,Ask
105404.6,0.012,2024-12-14 01:17:19,Ask
105405.5,0.003,2024-12-14 01:17:19,Ask
105407.7,0.002,2024-12-14 01:17:19,Ask
105409.1,0.006,2024-12-14 01:17:19,Ask
105410.7,0.002,2024-12-14 01:17:19,Ask
105410.8,0.478,2024-12-14 01:17:19,Ask
105410.9,0.002,2024-12-14 01:17:19,Ask
105411.1,0.002,2024-12-14 01:17:19,Ask
105411.2,0.002,2024-12-14 01:17:19,Ask
105411.5,0.012,2024-12-14 01:17:19,Ask
105411.7,0.004,2024-12-14 01:17:19,Ask
105412.2,0.006,2024-12-14 01:17:19,Ask
105413.7,0.01,2024-12-14 01:17:19,Ask
105413.8,0.002,2024-12-14 01:17:19,Ask
105414.0,0.002,2024-12-14 01:17:19,Ask
105414.5,0.002,2024-12-14 01:17:19,Ask
105416.0,0.098,2024-12-14 01:17:19,Ask
105416.3,0.002,2024-12-14 01:17:19,Ask
105416.6,0.056,2024-12-14 01:17:19,Ask
105417.1,0.002,2024-12-14 01:17:19,Ask
105417.4,0.002,2024-12-14 01:17:19,Ask
105418.1,0.002,2024-12-14 01:17:19,Ask
105418.2,0.007,2024-12-14 01:17:19,Ask
105420.0,0.015,2024-12-14 01:17:19,Ask
105420.3,0.002,2024-12-14 01:17:19,Ask
105420.4,0.026,2024-12-14 01:17:19,Ask
105420.5,0.003,2024-12-14 01:17:19,Ask
105421.1,0.006,2024-12-14 01:17:19,Ask
105421.3,0.002,2024-12-14 01:17:19,Ask
105421.7,0.006,2024-12-14 01:17:19,Ask
105421.8,0.002,2024-12-14 01:17:19,Ask
105422.3,0.001,2024-12-14 01:17:19,Ask
105422.7,0.01,2024-12-14 01:17:19,Ask
105423.8,1.485,2024-12-14 01:17:19,Ask
105424.2,0.002,2024-12-14 01:17:19,Ask
105426.4,0.003,2024-12-14 01:17:19,Ask
105426.5,0.002,2024-12-14 01:17:19,Ask
105426.9,0.006,2024-12-14 01:17:19,Ask
105427.0,0.207,2024-12-14 01:17:19,Ask
105427.1,0.002,2024-12-14 01:17:19,Ask
105427.5,0.002,2024-12-14 01:17:19,Ask
105427.6,0.016,2024-12-14 01:17:19,Ask
105427.9,0.004,2024-12-14 01:17:19,Ask
105428.0,0.002,2024-12-14 01:17:19,Ask
105428.2,0.004,2024-12-14 01:17:19,Ask
105428.3,0.018,2024-12-14 01:17:19,Ask
105429.0,0.002,2024-12-14 01:17:19,Ask
105429.4,0.013,2024-12-14 01:17:19,Ask
105429.6,0.012,2024-12-14 01:17:19,Ask
105430.1,0.002,2024-12-14 01:17:19,Ask
105431.0,0.076,2024-12-14 01:17:19,Ask
105431.5,0.002,2024-12-14 01:17:19,Ask
105431.9,1.135,2024-12-14 01:17:19,Ask
105432.1,0.05,2024-12-14 01:17:19,Ask
105432.2,0.03,2024-12-14 01:17:19,Ask
105432.3,0.056,2024-12-14 01:17:19,Ask
105433.5,0.002,2024-12-14 01:17:19,Ask
105433.8,0.002,2024-12-14 01:17:19,Ask
105433.9,0.026,2024-12-14 01:17:19,Ask
105434.2,0.002,2024-12-14 01:17:19,Ask
105434.8,0.004,2024-12-14 01:17:19,Ask
105435.0,0.01,2024-12-14 01:17:19,Ask
105435.1,0.012,2024-12-14 01:17:19,Ask
105435.5,0.004,2024-12-14 01:17:19,Ask
105435.6,0.01,2024-12-14 01:17:19,Ask
105436.1,0.026,2024-12-14 01:17:19,Ask
105436.2,0.958,2024-12-14 01:17:19,Ask
105436.6,0.002,2024-12-14 01:17:19,Ask
105436.9,0.006,2024-12-14 01:17:19,Ask
105437.5,0.002,2024-12-14 01:17:19,Ask
105438.0,0.002,2024-12-14 01:17:19,Ask
105438.4,0.004,2024-12-14 01:17:19,Ask
105438.7,0.63,2024-12-14 01:17:19,Ask
105439.3,0.006,2024-12-14 01:17:19,Ask
105439.9,0.006,2024-12-14 01:17:19,Ask
105440.0,0.029,2024-12-14 01:17:19,Ask
105440.1,0.002,2024-12-14 01:17:19,Ask
105440.9,0.144,2024-12-14 01:17:19,Ask
105441.2,0.004,2024-12-14 01:17:19,Ask
105441.8,0.031,2024-12-14 01:17:19,Ask
105441.9,0.007,2024-12-14 01:17:19,Ask
105442.5,0.002,2024-12-14 01:17:19,Ask
105442.7,0.014,2024-12-14 01:17:19,Ask
105442.8,0.002,2024-12-14 01:17:19,Ask
105442.9,0.002,2024-12-14 01:17:19,Ask
105443.5,0.008,2024-12-14 01:17:19,Ask
105443.6,0.009,2024-12-14 01:17:19,Ask
105443.9,0.002,2024-12-14 01:17:19,Ask
105444.0,0.044,2024-12-14 01:17:19,Ask
105444.3,0.02,2024-12-14 01:17:19,Ask
105444.4,0.002,2024-12-14 01:17:19,Ask
105444.9,0.019,2024-12-14 01:17:19,Ask
105445.3,0.018,2024-12-14 01:17:19,Ask
105445.4,0.951,2024-12-14 01:17:19,Ask
105445.7,0.008,2024-12-14 01:17:19,Ask
105445.9,0.008,2024-12-14 01:17:19,Ask
105446.1,0.01,2024-12-14 01:17:19,Ask
105446.2,0.002,2024-12-14 01:17:19,Ask
105446.3,0.002,2024-12-14 01:17:19,Ask
105446.5,0.002,2024-12-14 01:17:19,Ask
105446.9,0.002,2024-12-14 01:17:19,Ask
105447.9,0.018,2024-12-14 01:17:19,Ask
105448.0,0.002,2024-12-14 01:17:19,Ask
105448.4,0.024,2024-12-14 01:17:19,Ask
105448.6,0.144,2024-12-14 01:17:19,Ask
105448.8,0.011,2024-12-14 01:17:19,Ask
105449.2,0.004,2024-12-14 01:17:19,Ask
105449.7,0.002,2024-12-14 01:17:19,Ask
105449.8,0.006,2024-12-14 01:17:19,Ask
105450.0,0.251,2024-12-14 01:17:19,Ask
105450.6,0.017,2024-12-14 01:17:19,Ask
105450.7,0.008,2024-12-14 01:17:19,Ask
105450.9,0.012,2024-12-14 01:17:19,Ask
105451.2,0.002,2024-12-14 01:17:19,Ask
105451.3,0.478,2024-12-14 01:17:19,Ask
105452.2,0.002,2024-12-14 01:17:19,Ask
105452.3,0.002,2024-12-14 01:17:19,Ask
105452.5,0.004,2024-12-14 01:17:19,Ask
105452.9,0.004,2024-12-14 01:17:19,Ask
105453.1,0.018,2024-12-14 01:17:19,Ask
105453.2,0.004,2024-12-14 01:17:19,Ask
105453.3,0.004,2024-12-14 01:17:19,Ask
105453.5,0.002,2024-12-14 01:17:19,Ask
105453.8,0.014,2024-12-14 01:17:19,Ask
105454.2,0.002,2024-12-14 01:17:19,Ask
105454.3,0.008,2024-12-14 01:17:19,Ask
105454.8,0.002,2024-12-14 01:17:19,Ask
105455.0,0.003,2024-12-14 01:17:19,Ask
105455.1,0.002,2024-12-14 01:17:19,Ask
105455.3,0.006,2024-12-14 01:17:19,Ask
105455.4,0.006,2024-12-14 01:17:19,Ask
105455.5,0.05,2024-12-14 01:17:19,Ask
105455.6,0.022,2024-12-14 01:17:19,Ask
105455.9,0.066,2024-12-14 01:17:19,Ask
105456.0,0.492,2024-12-14 01:17:19,Ask
